t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.5300000000000002,9.943872583508965,-1.0580160882230225,5,1,0,0,0,-0.2116032176446045,-1.988774516701793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5400000000000003,9.941736665004669,-1.0779017041000751,5,1,0,0,0,-0.21558034082001504,-1.9883473330009338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5500000000000003,9.939560979566968,-1.0977830083717486,5,1,0,0,0,-0.21955660167434973,-1.9879121959133936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5600000000000003,9.937345535898602,-1.1176599215128524,5,1,0,0,0,-0.22353198430257049,-1.9874691071797206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5700000000000003,9.935090342861342,-1.1375323640157604,5,1,0,0,0,-0.22750647280315206,-1.9870180685722685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5800000000000003,9.932795409475958,-1.1574002563907289,5,1,0,0,0,-0.23148005127814578,-1.9865590818951917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5900000000000003,9.930460744922181,-1.177263519166215,5,1,0,0,0,-0.23545270383324302,-1.986092148984436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6000000000000003,9.928086358538662,-1.1971220728891943,5,1,0,0,0,-0.23942441457783886,-1.9856172717077325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6100000000000003,9.92567225982295,-1.216975838125478,5,1,0,0,0,-0.2433951676250956,-1.9851344519645897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6200000000000003,9.923218458431428,-1.236824735460032,5,1,0,0,0,-0.2473649470920064,-1.9846436916862857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6300000000000003,9.920724964179307,-1.256668685497293,5,1,0,0,0,-0.2513337370994586,-1.9841449928358614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6400000000000003,9.918191787040556,-1.276507608861488,5,1,0,0,0,-0.2553015217722976,-1.9836383574081111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6500000000000004,9.91561893714788,-1.2963414261969493,5,1,0,0,0,-0.25926828523938983,-1.983123787429576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6600000000000004,9.913006424792677,-1.3161700581684341,5,1,0,0,0,-0.2632340116336868,-1.9826012849585355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6700000000000004,9.910354260424993,-1.3359934254614414,5,1,0,0,0,-0.2671986850922883,-1.9820708520849986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6800000000000004,9.90766245465348,-1.3558114487825281,5,1,0,0,0,-0.27116228975650564,-1.981532490930696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6900000000000004,9.904931018245358,-1.3756240488596274,5,1,0,0,0,-0.2751248097719255,-1.9809862036490717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7000000000000004,9.90215996212637,-1.3954311464423654,5,1,0,0,0,-0.2790862292884731,-1.9804319924252742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7100000000000004,9.899349297380738,-1.4152326623023783,5,1,0,0,0,-0.2830465324604757,-1.9798698594761477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7200000000000004,9.896499035251114,-1.4350285172336288,5,1,0,0,0,-0.28700570344672577,-1.979299807050223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7300000000000004,9.893609187138546,-1.4548186320527239,5,1,0,0,0,-0.2909637264105448,-1.9787218374277091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7400000000000004,9.890679764602421,-1.4746029275992307,5,1,0,0,0,-0.2949205855198461,-1.978135952920484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7500000000000004,9.887710779360422,-1.494381324735993,5,1,0,0,0,-0.2988762649471986,-1.9775421558720845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7600000000000005,9.884702243288492,-1.5141537443494488,5,1,0,0,0,-0.30283074886988975,-1.9769404486576985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7700000000000005,9.881654168420766,-1.5339201073499462,5,1,0,0,0,-0.30678402146998923,-1.9763308336841534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7800000000000005,9.878566566949544,-1.5536803346720596,5,1,0,0,0,-0.3107360669344119,-1.975713313389909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7900000000000005,9.875439451225226,-1.5734343472749057,5,1,0,0,0,-0.31468686945498114,-1.9750878902450453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8000000000000005,9.87227283375627,-1.5931820661424605,5,1,0,0,0,-0.3186364132284921,-1.9744545667512539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8100000000000005,9.869066727209141,-1.6129234122838751,5,1,0,0,0,-0.322584682456775,-1.973813345441828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8200000000000005,9.865821144408262,-1.632658306733791,5,1,0,0,0,-0.3265316613467582,-1.9731642288816524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8300000000000005,9.86253609833596,-1.652386670552657,5,1,0,0,0,-0.33047733411053143,-1.972507219667192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8400000000000005,9.859211602132415,-1.672108424827044,5,1,0,0,0,-0.3344216849654088,-1.971842320426483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8500000000000005,9.855847669095606,-1.6918234906699612,5,1,0,0,0,-0.3383646981339922,-1.9711695338191213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8600000000000005,9.852444312681264,-1.7115317892211712,5,1,0,0,0,-0.34230635784423424,-1.9704888625362527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8700000000000006,9.849001546502805,-1.7312332416475065,5,1,0,0,0,-0.3462466483295013,-1.9698003093005612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8800000000000006,9.845519384331295,-1.7509277691431835,5,1,0,0,0,-0.3501855538286367,-1.969103876866259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8900000000000006,9.841997840095374,-1.7706152929301187,5,1,0,0,0,-0.3541230585860237,-1.9683995680190747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9000000000000006,9.838436927881215,-1.7902957342582428,5,1,0,0,0,-0.3580591468516486,-1.967687385576243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9100000000000006,9.834836661932462,-1.809969014405817,5,1,0,0,0,-0.3619938028811634,-1.9669673323864922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9200000000000006,9.831197056650174,-1.8296350546797469,5,1,0,0,0,-0.36592701093594937,-1.9662394113300348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9300000000000006,9.827518126592768,-1.8492937764158976,5,1,0,0,0,-0.3698587552831795,-1.9655036253185536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9400000000000006,9.823799886475959,-1.868945100979408,5,1,0,0,0,-0.3737890201958816,-1.9647599772951918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9500000000000006,9.820042351172702,-1.8885889497650068,5,1,0,0,0,-0.37771778995300137,-1.9640084702345406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9600000000000006,9.816245535713135,-1.9082252441973246,5,1,0,0,0,-0.38164504883946493,-1.963249107142627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9700000000000006,9.812409455284513,-1.9278539057312098,5,1,0,0,0,-0.385570781146242,-1.9624818910569026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9800000000000006,9.808534125231153,-1.9474748558520427,5,1,0,0,0,-0.38949497117040854,-1.9617068250462306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9900000000000007,9.80461956105437,-1.9670880160760487,5,1,0,0,0,-0.39341760321520974,-1.9609239122108741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0000000000000007,9.800665778412416,-1.9866933079506133,5,1,0,0,0,-0.39733866159012265,-1.9601331556824833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0100000000000007,9.796672793120415,-2.006290653054595,5,1,0,0,0,-0.40125813061091903,-1.9593345586240831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0200000000000007,9.792640621150305,-2.0258799729986396,5,1,0,0,0,-0.4051759945997279,-1.958528124230061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0300000000000007,9.788569278630767,-2.045461189425493,5,1,0,0,0,-0.40909223788509863,-1.9577138557261533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0400000000000007,9.784458781847166,-2.0650342240103163,5,1,0,0,0,-0.4130068448020633,-1.956891756369433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0500000000000007,9.780309147241482,-2.084598998460997,5,1,0,0,0,-0.4169197996921994,-1.9560618294482965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0600000000000007,9.77612039141225,-2.1041554345184634,5,1,0,0,0,-0.42083108690369264,-1.9552240782824502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0700000000000007,9.771892531114489,-2.123703453956997,5,1,0,0,0,-0.42474069079139937,-1.9543785062228978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0800000000000007,9.76762558325963,-2.1432429785845466,5,1,0,0,0,-0.4286485957169093,-1.953525116651926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0900000000000007,9.763319564915463,-2.162773930243039,5,1,0,0,0,-0.4325547860486078,-1.9526639129830927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1000000000000008,9.758974493306054,-2.182296230808695,5,1,0,0,0,-0.4364592461617389,-1.9517948986612108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1100000000000008,9.754590385811685,-2.2018098021923365,5,1,0,0,0,-0.4403619604384673,-1.950918077162337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1200000000000008,9.750167259968777,-2.2213145663397054,5,1,0,0,0,-0.4442629132679411,-1.9500334519937554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1300000000000008,9.74570513346983,-2.2408104452317708,5,1,0,0,0,-0.4481620890463542,-1.949141026693966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1400000000000008,9.741204024163343,-2.260297360885043,5,1,0,0,0,-0.4520594721770086,-1.9482408048326687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1500000000000008,9.736663950053748,-2.2797752353518854,5,1,0,0,0,-0.4559550470703771,-1.9473327900107495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1600000000000008,9.732084929301335,-2.299243990720826,5,1,0,0,0,-0.45984879814416524,-1.946416985860267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1700000000000008,9.72746698022218,-2.3187035491168695,5,1,0,0,0,-0.4637407098233739,-1.945493396044436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1800000000000008,9.722810121288076,-2.338153832701808,5,1,0,0,0,-0.4676307665403616,-1.9445620242576152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1900000000000008,9.71811437112645,-2.3575947636745336,5,1,0,0,0,-0.4715189527349067,-1.94362287422529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2000000000000008,9.713379748520296,-2.3770262642713473,5,1,0,0,0,-0.4754052528542695,-1.942675949704059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2100000000000009,9.7086062724081,-2.3964482567662735,5,1,0,0,0,-0.47928965135325474,-1.9417212544816198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2200000000000009,9.703793961883758,-2.4158606634713684,5,1,0,0,0,-0.48317213269427367,-1.9407587923767515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2300000000000009,9.698942836196508,-2.4352634067370302,5,1,0,0,0,-0.48705268134740604,-1.9397885672393016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2400000000000009,9.694052914750845,-2.454656408952312,5,1,0,0,0,-0.4909312817904624,-1.938810582950169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2500000000000009,9.689124217106448,-2.474039592545231,5,1,0,0,0,-0.4948079185090462,-1.9378248434212895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.260000000000001,9.684156762978102,-2.4934128799830786,5,1,0,0,0,-0.4986825759966157,-1.9368313525956202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.270000000000001,9.679150572235615,-2.5127761937727304,5,1,0,0,0,-0.5025552387545461,-1.935830114447123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.280000000000001,9.674105664903745,-2.532129456460958,5,1,0,0,0,-0.5064258912921916,-1.934821132980749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.290000000000001,9.669022061162115,-2.5514725906347357,5,1,0,0,0,-0.5102945181269471,-1.933804412232423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.300000000000001,9.663899781345132,-2.570805518921553,5,1,0,0,0,-0.5141611037843106,-1.9327799562690264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.310000000000001,9.658738845941908,-2.590128163989722,5,1,0,0,0,-0.5180256327979443,-1.9317477691883818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.320000000000001,9.65353927559618,-2.609440448548689,5,1,0,0,0,-0.5218880897097378,-1.930707855119236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.330000000000001,9.648301091106221,-2.6287422953493405,5,1,0,0,0,-0.5257484590698681,-1.9296602182212441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.340000000000001,9.64302431342476,-2.648033627184316,5,1,0,0,0,-0.5296067254368632,-1.9286048626849521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.350000000000001,9.637708963658904,-2.6673143668883132,5,1,0,0,0,-0.5334628733776626,-1.9275417927317808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.360000000000001,9.632355063070044,-2.686584437338399,5,1,0,0,0,-0.5373168874676798,-1.9264710126140088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.370000000000001,9.626962633073774,-2.7058437614543185,5,1,0,0,0,-0.5411687522908637,-1.925392526614755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.380000000000001,9.62153169523981,-2.7250922621987996,5,1,0,0,0,-0.5450184524397599,-1.9243063390479618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.390000000000001,9.616062271291892,-2.744329862577865,5,1,0,0,0,-0.548865972515573,-1.9232124542583782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.400000000000001,9.61055438310771,-2.763556485641139,5,1,0,0,0,-0.5527112971282279,-1.9221108766215418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.410000000000001,9.605008052718809,-2.782772054482156,5,1,0,0,0,-0.5565544108964312,-1.9210016105437617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.420000000000001,9.599423302310505,-2.8019764922386647,5,1,0,0,0,-0.560395298447733,-1.919884660462101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
